[Name]
Heat Transfer

[Data]
"Accumulated Timestep","RMS H-Energy"
4726,7.32976332e-06
4727,7.31678438e-06
4728,7.30381316e-06
4729,7.29085014e-06
4730,7.27789529e-06
4731,7.26495000e-06
4732,7.25201471e-06
4733,7.23908897e-06
4734,7.22617278e-06
4735,7.21325569e-06
4736,7.20032494e-06
4737,7.18740239e-06
4738,7.17448938e-06
4739,7.16158684e-06
4740,7.14869429e-06
4741,7.13581130e-06
4742,7.12293831e-06
4743,7.11007533e-06
4744,7.09722190e-06
4745,7.08437892e-06
4746,7.07154641e-06
4747,7.05872390e-06
4748,7.04591230e-06
4749,7.03311161e-06
4750,7.02032139e-06
4751,7.00754254e-06
4752,6.99477596e-06
4753,6.98202030e-06
4754,6.96927691e-06
4755,6.95654535e-06
4756,6.94393430e-06
4757,6.93140692e-06
4758,6.91893229e-06
4759,6.90646539e-06
4760,6.89400713e-06
4761,6.88155842e-06
4762,6.86911972e-06
4763,6.85669102e-06
4764,6.84426959e-06
4765,6.83185726e-06
4766,6.81945312e-06
4767,6.80705853e-06
4768,6.79467439e-06
4769,6.78230163e-06
4770,6.76993841e-06
4771,6.75758520e-06
4772,6.74524199e-06
4773,6.73290879e-06
4774,6.72058468e-06
4775,6.70827148e-06
4776,6.69596739e-06
4777,6.68367193e-06
4778,6.67138556e-06
4779,6.65910920e-06
4780,6.64684330e-06
4781,6.63458695e-06
4782,6.62234061e-06
4783,6.61010472e-06
4784,6.59788338e-06
4785,6.58567433e-06
4786,6.57348028e-06
4787,6.56130032e-06
4788,6.54913492e-06
4789,6.53698180e-06
4790,6.52484141e-06
4791,6.51271375e-06
4792,6.50059883e-06
4793,6.48849709e-06
4794,6.47640900e-06
4795,6.46433409e-06
4796,6.45227101e-06
4797,6.44022066e-06
4798,6.42818350e-06
4799,6.41615907e-06
4800,6.40414828e-06
4801,6.39215023e-06
4802,6.38016854e-06
4803,6.36820096e-06
4804,6.35624565e-06
4805,6.34430398e-06
4806,6.33237642e-06
4807,6.32046203e-06
4808,6.30856130e-06
4809,6.29667466e-06
4810,6.28480211e-06
4811,6.27294412e-06
4812,6.26109932e-06
4813,6.24926815e-06
4814,6.23745018e-06
4815,6.22564585e-06
4816,6.21385516e-06
4817,6.20207629e-06
4818,6.19031107e-06
4819,6.17855903e-06
4820,6.16682109e-06
4821,6.15509771e-06
4822,6.14338842e-06
4823,6.13169232e-06
4824,6.12002168e-06
4825,6.10837105e-06
4826,6.09673998e-06
4827,6.08512619e-06
4828,6.07353104e-06
4829,6.06195454e-06
4830,6.05040077e-06
4831,6.03887565e-06
4832,6.02737055e-06
4833,6.01588545e-06
4834,6.00442036e-06
4835,5.99297528e-06
4836,5.98155066e-06
4837,5.97013604e-06
4838,5.95873826e-06
4839,5.94735911e-06
4840,5.93599907e-06
4841,5.92465676e-06
4842,5.91333401e-06
4843,5.90202944e-06
4844,5.89074307e-06
4845,5.87947761e-06
4846,5.86823217e-06
4847,5.85700445e-06
4848,5.84579902e-06
4849,5.83461269e-06
4850,5.82345046e-06
4851,5.81230961e-06
4852,5.80118740e-06
4853,5.79008201e-06
4854,5.77899391e-06
4855,5.76793354e-06
4856,5.75690001e-06
4857,5.74588785e-06
4858,5.73489388e-06
4859,5.72391627e-06
4860,5.71295323e-06
4861,5.70200473e-06
4862,5.69106851e-06
4863,5.68013684e-06
4864,5.66920380e-06
4865,5.65826758e-06
4866,5.64733455e-06
4867,5.63641061e-06
4868,5.62549940e-06
4869,5.61460183e-06
4870,5.60371973e-06
4871,5.59285627e-06
4872,5.58201191e-06
4873,5.57118847e-06
4874,5.56038594e-06
4875,5.54960479e-06
4876,5.53884456e-06
4877,5.52810752e-06
4878,5.51739367e-06
4879,5.50670393e-06
4880,5.49603874e-06
4881,5.48539856e-06
4882,5.47478385e-06
4883,5.46419460e-06
4884,5.45363173e-06
4885,5.44309614e-06
4886,5.43258693e-06
4887,5.42210546e-06
4888,5.41165173e-06
4889,5.40122574e-06
4890,5.39082703e-06
4891,5.38045606e-06
4892,5.37011238e-06
4893,5.35979598e-06
4894,5.34950686e-06
4895,5.33924276e-06
4896,5.32900003e-06
4897,5.31878277e-06
4898,5.30859143e-06
4899,5.29842600e-06
4900,5.28828650e-06
4901,5.27817383e-06
4902,5.26808708e-06
4903,5.25802534e-06
4904,5.24798952e-06
4905,5.23797962e-06
4906,5.22799610e-06
4907,5.21803986e-06
4908,5.20811136e-06
4909,5.19821060e-06
4910,5.18833895e-06
4911,5.17849730e-06
4912,5.16868568e-06
4913,5.15890633e-06
4914,5.14916019e-06
4915,5.13944860e-06
4916,5.12977158e-06
4917,5.12012912e-06
4918,5.11052122e-06
4919,5.10094651e-06
4920,5.09140636e-06
4921,5.08190078e-06
4922,5.07242885e-06
4923,5.06299284e-06
4924,5.05359139e-06
4925,5.04422178e-06
4926,5.03488218e-06
4927,5.02557532e-06
4928,5.01630120e-06
4929,5.00705983e-06
4930,4.99785074e-06
4931,4.98867439e-06
4932,4.97953124e-06
4933,4.97042129e-06
4934,4.96134362e-06
4935,4.95229870e-06
4936,4.94328151e-06
4937,4.93429388e-06
4938,4.92533718e-06
4939,4.91641231e-06
4940,4.90751881e-06
4941,4.89865806e-06
4942,4.88982960e-06
4943,4.88103387e-06
4944,4.87226816e-06
4945,4.86353201e-06
4946,4.85482769e-06
4947,4.84614384e-06
4948,4.83748090e-06
4949,4.82885616e-06
4950,4.82027372e-06
4951,4.81173856e-06
4952,4.80321842e-06
4953,4.79472692e-06
4954,4.78625088e-06
4955,4.77780759e-06
4956,4.76935929e-06
4957,4.76089554e-06
4958,4.75237402e-06
4959,4.74389208e-06
4960,4.73543696e-06
4961,4.72700231e-06
4962,4.71859175e-06
4963,4.71021076e-06
4964,4.70187024e-06
4965,4.69357019e-06
4966,4.68530425e-06
4967,4.67706832e-06
4968,4.66886104e-06
4969,4.66068104e-06
4970,4.65252970e-06
4971,4.64440745e-06
4972,4.63631204e-06
4973,4.62824846e-06
4974,4.62021717e-06
4975,4.61221452e-06
4976,4.60424417e-06
4977,4.59630655e-06
4978,4.58840123e-06
4979,4.58053137e-06
4980,4.57270107e-06
4981,4.56491125e-06
4982,4.55716190e-06
4983,4.54945393e-06
4984,4.54178689e-06
4985,4.53416169e-06
4986,4.52657559e-06
4987,4.51902815e-06
4988,4.51151891e-06
4989,4.50404832e-06
4990,4.49661820e-06
4991,4.48922583e-06
4992,4.48187120e-06
4993,4.47455432e-06
4994,4.46727609e-06
4995,4.46003696e-06
4996,4.45283786e-06
4997,4.44567786e-06
4998,4.43855743e-06
4999,4.43147974e-06
5000,4.42444389e-06
5001,4.41744578e-06
5002,4.41048451e-06
5003,4.40356052e-06
5004,4.39667610e-06
5005,4.38983079e-06
5006,4.38302322e-06
5007,4.37625658e-06
5008,4.36953133e-06
5009,4.36284427e-06
5010,4.35619813e-06
5011,4.34959338e-06
5012,4.34303001e-06
5013,4.33650894e-06
5014,4.33002970e-06
5015,4.32359275e-06
5016,4.31719945e-06
5017,4.31085073e-06
5018,4.30454611e-06
5019,4.29828651e-06
5020,4.29207194e-06
5021,4.28587600e-06
5022,4.27970372e-06
5023,4.27356690e-06
5024,4.26746919e-06
5025,4.26141378e-06
5026,4.25539884e-06
5027,4.24942527e-06
5028,4.24349128e-06
5029,4.23759411e-06
5030,4.23173014e-06
5031,4.22590256e-06
5032,4.22011044e-06
5033,4.21435334e-06
5034,4.20863125e-06
5035,4.20294555e-06
5036,4.19729577e-06
5037,4.19168146e-06
5038,4.18610534e-06
5039,4.18056470e-06
5040,4.17505862e-06
5041,4.16958392e-06
5042,4.16414105e-06
5043,4.15872819e-06
5044,4.15334353e-06
5045,4.14798569e-06
5046,4.14265833e-06
5047,4.13736234e-06
5048,4.13209818e-06
5049,4.12686677e-06
5050,4.12166810e-06
5051,4.11650171e-06
5052,4.11136625e-06
5053,4.10626035e-06
5054,4.10118264e-06
5055,4.09613267e-06
5056,4.09110953e-06
5057,4.08611277e-06
5058,4.08114238e-06
5059,4.07619928e-06
5060,4.07128573e-06
5061,4.06640356e-06
5062,4.06155323e-06
5063,4.05673609e-06
5064,4.05195260e-06
5065,4.04720549e-06
5066,4.04249431e-06
5067,4.03781905e-06
5068,4.03317972e-06
5069,4.02857358e-06
5070,4.02399974e-06
5071,4.01945999e-06
5072,4.01495527e-06
5073,4.01048737e-06
5074,4.00605541e-06
5075,4.00166073e-06
5076,3.99730470e-06
5077,3.99298551e-06
5078,3.98870270e-06
5079,3.98445627e-06
5080,3.98024440e-06
5081,3.97606755e-06
5082,3.97192571e-06
5083,3.96781752e-06
5084,3.96374344e-06
5085,3.95970255e-06
5086,3.95569441e-06
5087,3.95171855e-06
5088,3.94777544e-06
5089,3.94386461e-06
5090,3.93998653e-06
5091,3.93614073e-06
5092,3.93232722e-06
5093,3.92854690e-06
5094,3.92479888e-06
5095,3.92108404e-06
5096,3.91740195e-06
5097,3.91375306e-06
5098,3.91013600e-06
5099,3.90655168e-06
5100,3.90299920e-06
5101,3.89947854e-06
5102,3.89598927e-06
5103,3.89253091e-06
5104,3.88910303e-06
5105,3.88570561e-06
5106,3.88233866e-06
5107,3.87900172e-06
5108,3.87569298e-06
5109,3.87241425e-06
5110,3.86916736e-06
5111,3.86595229e-06
5112,3.86276906e-06
5113,3.85961766e-06
5114,3.85649810e-06
5115,3.85340991e-06
5116,3.85035355e-06
5117,3.84732766e-06
5118,3.84433270e-06
5119,3.84136729e-06
5120,3.83843235e-06
5121,3.83552697e-06
5122,3.83264842e-06
5123,3.82979260e-06
5124,3.82696180e-06
5125,3.82415828e-06
5126,3.82138251e-06
5127,3.81863674e-06
5128,3.81592099e-06
5129,3.81323525e-06
5130,3.81057862e-06
5131,3.80795200e-06
5132,3.80535607e-06
5133,3.80279198e-06
5134,3.80026017e-06
5135,3.79776066e-06
5136,3.79529411e-06
5137,3.79286098e-06
5138,3.79046128e-06
5139,3.78809546e-06
5140,3.78576397e-06
5141,3.78346772e-06
5142,3.78120649e-06
5143,3.77897959e-06
5144,3.77678612e-06
5145,3.77462652e-06
5146,3.77250058e-06
5147,3.77040806e-06
5148,3.76834896e-06
5149,3.76632352e-06
5150,3.76433150e-06
5151,3.76237290e-06
5152,3.76044818e-06
5153,3.75855643e-06
5154,3.75669970e-06
5155,3.75488139e-06
5156,3.75309628e-06
5157,3.75134391e-06
5158,3.74962519e-06
5159,3.74794035e-06
5160,3.74628917e-06
5161,3.74467095e-06
5162,3.74308502e-06
5163,3.74153069e-06
5164,3.74001434e-06
5165,3.73853300e-06
5166,3.73708326e-06
5167,3.73566263e-06
5168,3.73427201e-06
5169,3.73290914e-06
5170,3.73157195e-06
5171,3.73025864e-06
5172,3.72896784e-06
5173,3.72769841e-06
5174,3.72644990e-06
5175,3.72522118e-06
5176,3.72401155e-06
5177,3.72282034e-06
5178,3.72164641e-06
5179,3.72048930e-06
5180,3.71934584e-06
5181,3.71821579e-06
5182,3.71709962e-06
5183,3.71599299e-06
5184,3.71489728e-06
5185,3.71381475e-06
5186,3.71274541e-06
5187,3.71168971e-06
5188,3.71063743e-06
5189,3.70959901e-06
5190,3.70858015e-06
5191,3.70758471e-06
5192,3.70661564e-06
5193,3.70567523e-06
5194,3.70476550e-06
5195,3.70388875e-06
5196,3.70304247e-06
5197,3.70222870e-06
5198,3.70145153e-06
5199,3.70071007e-06
5200,3.70000885e-06
5201,3.69934924e-06
5202,3.69872851e-06
5203,3.69814552e-06
5204,3.69759664e-06
5205,3.69707732e-06
5206,3.69658505e-06
5207,3.69612007e-06
5208,3.69568261e-06
5209,3.69527174e-06
5210,3.69488771e-06
5211,3.69453028e-06
5212,3.69419877e-06
5213,3.69390000e-06
5214,3.69363238e-06
5215,3.69339000e-06
5216,3.69317127e-06
5217,3.69297527e-06
5218,3.69280019e-06
5219,3.69265490e-06
5220,3.69253030e-06
5221,3.69242389e-06
5222,3.69233589e-06
5223,3.69226723e-06
5224,3.69221880e-06
5225,3.69219492e-06
5226,3.69219538e-06
5227,3.69222062e-06
5228,3.69227087e-06
5229,3.69234590e-06
5230,3.69244526e-06
5231,3.69257009e-06
5232,3.69271993e-06
5233,3.69289569e-06
5234,3.69309919e-06
5235,3.69332929e-06
5236,3.69358486e-06
5237,3.69386089e-06
5238,3.69415193e-06
5239,3.69446570e-06
5240,3.69480313e-06
5241,3.69516874e-06
5242,3.69555437e-06
5243,3.69596319e-06
5244,3.69639520e-06
5245,3.69685063e-06
5246,3.69732993e-06
5247,3.69783265e-06
5248,3.69835811e-06
5249,3.69890540e-06
5250,3.69947361e-06
5251,3.70006137e-06
